id,player_name,player_api_id,birthday
8859,"Remy Vercoutre",26167,"1980-06-26 00:00:00"
8860,"Renan Bressan",79775,"1988-11-03 00:00:00"
8861,"Renan Silva",19512,"1985-03-29 00:00:00"
8862,Renan,121960,"1986-06-19 00:00:00"
8863,Renan,19435,"1985-01-24 00:00:00"
8864,Renan,202215,"1990-12-12 00:00:00"
8865,Renatinho,127825,"1987-05-14 00:00:00"
8866,"Renato Augusto",34681,"1988-02-08 00:00:00"
8867,"Renato Civelli",40020,"1983-10-14 00:00:00"
8868,"Renato Ibarra",207243,"1991-01-20 00:00:00"
8869,"Renato Neto",173449,"1991-09-27 00:00:00"
8870,"Renato Sanches",589344,"1997-08-18 00:00:00"
8871,"Renato Santos",209507,"1991-10-05 00:00:00"
8872,"Renato Steffen",384376,"1991-11-03 00:00:00"
8873,"Renato Tapia",489288,"1995-07-28 00:00:00"
8874,Renato,30443,"1979-05-15 00:00:00"
8875,Renato,496549,"1991-12-03 00:00:00"
8876,"Renaud Cohade",26051,"1984-09-29 00:00:00"
8877,"Renaud Emond",466203,"1991-12-05 00:00:00"
8878,"Rene Adler",27424,"1985-01-15 00:00:00"
8879,"Rene Krhin",170667,"1990-05-21 00:00:00"
8880,"Rene Mihelic",35891,"1988-07-05 00:00:00"
8881,"Rene Sterckx",208986,"1991-01-18 00:00:00"
8882,"Renny Vega",52160,"1979-07-04 00:00:00"
8883,"Rens van Eijden",41162,"1988-03-03 00:00:00"
8884,"Reto Bolli",42098,"1979-03-02 00:00:00"
8885,"Reto Zanni",25771,"1980-02-09 00:00:00"
8886,"Reto Ziegler",32597,"1986-01-16 00:00:00"
8887,"Reuben Gabriel",321970,"1990-09-25 00:00:00"
8888,Revson,265412,"1987-12-20 00:00:00"
8889,"Reynald Lemaitre",11329,"1983-06-28 00:00:00"
8890,Reynaldo,178249,"1989-08-24 00:00:00"
8891,"Reza Ghoochannejhad",68226,"1987-09-20 00:00:00"
8892,"Rhys McCabe",276290,"1992-07-24 00:00:00"
8893,"Ribair Rodriguez",57082,"1987-10-04 00:00:00"
8894,Ricardinho,568908,"1994-03-24 00:00:00"
8895,"Ricardo A. Clark",49550,"1983-02-10 00:00:00"
8896,"Ricardo Alvarez",50189,"1988-04-12 00:00:00"
8897,"Ricardo Andrade",301812,"1977-06-22 00:00:00"
8898,"Ricardo Batista",35453,"1986-11-19 00:00:00"
8899,"Ricardo Cabanas",30863,"1979-01-17 00:00:00"
8900,"Ricardo Campos",163985,"1985-07-14 00:00:00"
8901,"Ricardo Carvalho",30911,"1978-05-18 00:00:00"
8902,"Ricardo Chaves",43295,"1977-10-27 00:00:00"
8903,"Ricardo Costa",30914,"1981-05-16 00:00:00"
8904,"Ricardo Da Costa Pateiro",42357,"1980-05-31 00:00:00"
8905,"Ricardo Dani",45249,"1982-01-30 00:00:00"
8906,"Ricardo Dias",163827,"1991-02-25 00:00:00"
8907,"Ricardo Esgaio",300918,"1993-05-16 00:00:00"
8908,"Ricardo Esteves",39514,"1979-09-16 00:00:00"
8909,"Ricardo Faty",34183,"1986-08-04 00:00:00"
8910,"Ricardo Fernandes",28905,"1978-01-14 00:00:00"
8911,"Ricardo Ferreira",242874,"1992-11-25 00:00:00"
8912,"Ricardo Ferreira",96957,"1989-12-03 00:00:00"
8913,"Ricardo Fuller",38755,"1979-10-31 00:00:00"
8914,"Ricardo Gardner",23937,"1978-09-25 00:00:00"
8915,"Ricardo Gomes",473873,"1991-12-18 00:00:00"
8916,"Ricardo Horta",432591,"1994-09-15 00:00:00"
8917,"Ricardo Ippel",202447,"1990-08-31 00:00:00"
8918,"Ricardo Kishna",518373,"1995-01-04 00:00:00"
8919,"Ricardo Leon",75371,"1983-02-08 00:00:00"
8920,"Ricardo Nascimento",186671,"1987-02-07 00:00:00"
8921,"Ricardo Nunes",186463,"1986-06-18 00:00:00"
8922,"Ricardo Oliveira",38751,"1980-05-06 00:00:00"
8923,"Ricardo Osorio",34113,"1980-03-30 00:00:00"
8924,"Ricardo Pedrinha,27",22427,"1978-05-03 00:00:00"
8925,"Ricardo Pereira",306128,"1993-10-06 00:00:00"
8926,"Ricardo Pessoa",11901,"1982-02-05 00:00:00"
8927,"Ricardo Quaresma",38239,"1983-09-26 00:00:00"
8928,"Ricardo Rocha",25995,"1978-10-03 00:00:00"
8929,"Ricardo Rodriguez",115591,"1992-08-25 00:00:00"
8930,"Ricardo Silva",25905,"1975-09-26 00:00:00"
8931,"Ricardo Valente",361736,"1991-04-03 00:00:00"
8932,"Ricardo van Rhijn",299514,"1991-06-13 00:00:00"
8933,"Ricardo Vaz Te",23936,"1986-10-01 00:00:00"
8934,Ricardo,24590,"1980-08-19 00:00:00"
8935,Ricardo,24591,"1971-12-30 00:00:00"
8936,Ricardo,301804,"1990-01-27 00:00:00"
8937,Ricardo,30855,"1976-02-11 00:00:00"
8938,Ricardo,96836,"1982-07-06 00:00:00"
8939,"Riccardo Allegretti",42511,"1978-02-15 00:00:00"
8940,"Riccardo Calder",607130,"1996-01-26 00:00:00"
8941,"Riccardo Cazzola",104744,"1985-10-08 00:00:00"
8942,"Riccardo Colombo",41488,"1982-12-01 00:00:00"
8943,"Riccardo Fiamozzi",364532,"1993-05-18 00:00:00"
8944,"Riccardo Gagliolo",414854,"1990-04-28 00:00:00"
8945,"Riccardo Improta",288591,"1993-12-19 00:00:00"
8946,"Riccardo Meggiorini",42437,"1985-09-04 00:00:00"
8947,"Riccardo Montolivo",24507,"1985-01-18 00:00:00"
8948,"Riccardo Perpetuini",171153,"1990-08-04 00:00:00"
8949,"Riccardo Saponara",212645,"1991-12-21 00:00:00"
8950,"Richairo Zivkovic",412708,"1996-09-05 00:00:00"
8951,"Richard Almeida",280971,"1989-03-20 00:00:00"
8952,"Richard Brittain",34254,"1983-09-24 00:00:00"
8953,"Richard Cresswell",23072,"1977-09-20 00:00:00"
8954,"Richard Dunne",24211,"1979-09-21 00:00:00"
8955,"Richard Foster",32430,"1985-07-31 00:00:00"
8956,"Richard Garcia",23438,"1981-09-04 00:00:00"
8957,"Richard Guzmics",142272,"1987-04-16 00:00:00"
8958,"Richard Hastings",32673,"1977-05-18 00:00:00"
8959,"Richard Hughes",24373,"1979-06-25 00:00:00"
8960,"Richard Kingson",72810,"1978-06-13 00:00:00"
8961,"Richard Knopper",42360,"1977-08-29 00:00:00"
8962,"Richard Magyar",197544,"1991-05-03 00:00:00"
8963,"Richard Offiong",35539,"1983-12-17 00:00:00"
8964,"Richard Ofori",424130,"1993-04-24 00:00:00"
8965,"Richard Socrier",38728,"1979-03-28 00:00:00"
8966,"Richard Soumah",46549,"1986-10-06 00:00:00"
8967,"Richard Stearman",23091,"1987-08-19 00:00:00"
8968,"Richard Stolte",179176,"1990-01-08 00:00:00"
8969,"Richard Strebinger",240338,"1993-02-14 00:00:00"
8970,"Richard Sukuta-Pasu",147732,"1990-06-24 00:00:00"
8971,"Richard Towell",213183,"1991-07-17 00:00:00"
8972,"Richard Zajac,28",12340,"1976-08-16 00:00:00"
8973,"Richie Foran",32827,"1980-06-16 00:00:00"
8974,"Richie Ryan",34426,"1985-01-06 00:00:00"
8975,"Richmond Boakye",198583,"1993-01-28 00:00:00"
8976,"Rick Dekker",553477,"1995-03-15 00:00:00"
8977,"Rick Hoogendorp",25612,"1975-01-12 00:00:00"
8978,"Rick Karsdorp",560852,"1995-02-11 00:00:00"
8979,"Rick ten Voorde",163161,"1991-06-20 00:00:00"
8980,"Rick Verbeek",110132,"1988-12-14 00:00:00"
8981,"Rickie Lambert",39225,"1982-02-16 00:00:00"
8982,"Ricky Kruys",26499,"1985-07-05 00:00:00"
8983,"Ricky van den Bergh",26648,"1980-11-17 00:00:00"
8984,"Ricky van Haaren",201745,"1991-06-21 00:00:00"
8985,"Ricky van Wolfswinkel",116750,"1989-01-27 00:00:00"
8986,"Rico Strieder",462004,"1992-07-06 00:00:00"
8987,"Ridge Mickael Mobulu",115440,"1991-06-29 00:00:00"
8988,"Ridge Munsy",113237,"1989-07-09 00:00:00"
8989,"Ridgeciano Haps",414232,"1993-06-12 00:00:00"
8990,"Riechedly Bazoer",467479,"1996-10-12 00:00:00"
8991,"Rihairo Meulens",37208,"1988-06-03 00:00:00"
8992,"Rik Sebens",110136,"1988-05-21 00:00:00"
8993,"Riku Riski",66753,"1989-08-16 00:00:00"
8994,"Rinaldo Cruzado",95225,"1984-09-21 00:00:00"
8995,Rincon,39303,"1987-05-31 00:00:00"
8996,"Rio Ferdinand",30620,"1978-11-07 00:00:00"
8997,"Rio Mavuba",32575,"1984-03-08 00:00:00"
8998,"Ritchie De Laet",67850,"1988-11-28 00:00:00"
8999,Rivaldo,19488,"1985-08-25 00:00:00"
9000,"Riyad Mahrez",278343,"1991-02-21 00:00:00"
9001,"Roald van Hout",149856,"1988-04-23 00:00:00"
9002,"Rob Claeys",148326,"1987-08-24 00:00:00"
9003,"Rob Friend",31936,"1981-01-23 00:00:00"
9004,"Rob Hulse",35481,"1979-10-25 00:00:00"
9005,"Rob Penders",26626,"1975-12-31 00:00:00"
9006,"Rob Schoofs",215415,"1994-03-23 00:00:00"
9007,"Rob van Dijk",26576,"1969-01-15 00:00:00"
9008,"Rob Wielaert",40153,"1978-12-29 00:00:00"
9009,"Robbert Schilder",37789,"1986-04-18 00:00:00"
9010,"Robbert Te Loeke",143923,"1988-12-01 00:00:00"
9011,"Robbie Blake",23074,"1976-03-04 00:00:00"
9012,"Robbie Fowler",30369,"1975-04-09 00:00:00"
9013,"Robbie Haemhouts",10880,"1983-12-09 00:00:00"
9014,"Robbie Keane",24635,"1980-07-08 00:00:00"
9015,"Robbie Kruse",103686,"1988-10-05 00:00:00"
9016,"Robbie Muirhead",448811,"1996-03-08 00:00:00"
9017,"Robbie Neilson",32563,"1980-06-19 00:00:00"
9018,"Robbin Ruiter",118848,"1987-03-25 00:00:00"
9019,"Robert Acquafresca",39474,"1987-09-11 00:00:00"
9020,"Robert Bartczak",555647,"1996-03-12 00:00:00"
9021,"Robert Bauer",555385,"1995-04-09 00:00:00"
9022,"Robert Beric",158297,"1991-06-17 00:00:00"
9023,"Robert Braber",17848,"1982-11-09 00:00:00"
9024,"Robert Brady",231801,"1992-01-14 00:00:00"
9025,"Robert Cullen",20720,"1985-06-07 00:00:00"
9026,"Robert Demjan",12283,"1982-10-26 00:00:00"
9027,"Robert Elliot",23979,"1986-04-30 00:00:00"
9028,"Robert Enke,30",27341,"1977-08-24 00:00:00"
9029,"Robert Green",36374,"1980-01-18 00:00:00"
9030,"Robert Gucher",155262,"1991-02-20 00:00:00"
9031,"Robert Huth",38899,"1984-08-18 00:00:00"
9032,"Robert Ibanez",489245,"1993-03-22 00:00:00"
9033,"Robert Jez",10933,"1981-07-10 00:00:00"
9034,"Robert Jones",32786,"1979-11-03 00:00:00"
9035,"Robert Kiernan",184377,"1991-01-13 00:00:00"
9036,"Robert Klaasen",278839,"1993-09-06 00:00:00"
9037,"Robert Koren",40055,"1980-09-20 00:00:00"
9038,"Robert Kovac",30640,"1974-04-06 00:00:00"
9039,"Robert Lewandowski",93447,"1988-08-21 00:00:00"
9040,"Robert Mak",212875,"1991-03-08 00:00:00"
9041,"Robert Malcolm",39659,"1980-11-12 00:00:00"
9042,"Robert Mazan",273419,"1994-02-09 00:00:00"
9043,"Robert McHugh",129177,"1991-07-16 00:00:00"
9044,"Robert Milsom",24114,"1987-01-02 00:00:00"
9045,"Robert Muehren",278807,"1989-05-18 00:00:00"
9046,"Robert Olejnik",43230,"1986-11-26 00:00:00"
9047,"Robert Pich",176704,"1988-11-12 00:00:00"
9048,"Robert Pires",37478,"1973-10-29 00:00:00"
9049,"Robert Snodgrass",32728,"1987-09-07 00:00:00"
9050,"Robert Tesche",71017,"1987-05-27 00:00:00"
9051,"Robert van Boxel",45996,"1983-01-20 00:00:00"
9052,"Robert Vittek",27445,"1982-04-01 00:00:00"
9053,"Robert Zillner",120076,"1985-08-04 00:00:00"
9054,"Robert Zwinkels",45492,"1983-05-04 00:00:00"
9055,"Roberto Abbondanzieri",34382,"1972-08-19 00:00:00"
9056,"Roberto Baronio",39324,"1977-12-11 00:00:00"
9057,"Roberto Canella",74752,"1988-02-07 00:00:00"
9058,"Roberto Chen",474668,"1994-05-24 00:00:00"
9059,"Roberto Colombo",41864,"1975-08-24 00:00:00"
9060,"Roberto Correa",314947,"1992-09-29 00:00:00"
9061,"Roberto Crivello",415024,"1991-09-14 00:00:00"
9062,"Roberto Damian Colautti",39066,"1982-05-24 00:00:00"
9063,"Roberto Fabian Ayala",34005,"1973-04-14 00:00:00"
9064,"Roberto Fernandez",68422,"1988-03-29 00:00:00"
9065,"Roberto Fernandez",74736,"1979-01-25 00:00:00"
9066,"Roberto Firmino",242709,"1991-10-02 00:00:00"
9067,"Roberto Gagliardini",485634,"1994-04-07 00:00:00"
9068,"Roberto Guana",39426,"1981-01-21 00:00:00"
9069,"Roberto Hilbert",34114,"1984-10-16 00:00:00"
9070,"Roberto Inglese",212770,"1991-11-12 00:00:00"
9071,"Roberto Lago",46391,"1985-08-30 00:00:00"
9072,"Roberto Mirri",39151,"1978-08-21 00:00:00"
9073,"Roberto Pereyra",210278,"1991-01-07 00:00:00"
9074,"Roberto Raul Tucker,18",181352,"1983-06-27 00:00:00"
9075,"Roberto Rodriguez",180076,"1990-07-28 00:00:00"
9076,"Roberto Rosales",104382,"1988-11-20 00:00:00"
9077,"Roberto Soldado",37506,"1985-05-27 00:00:00"
9078,"Roberto Soriano",181995,"1991-02-08 00:00:00"
9079,"Roberto Sousa",37721,"1985-01-18 00:00:00"
9080,"Roberto Stellone",39752,"1977-07-22 00:00:00"
9081,"Roberto Torres",300623,"1989-03-17 00:00:00"
9082,"Roberto Trashorras",75004,"1981-02-28 00:00:00"
9083,"Roberto Vitiello",42434,"1983-05-08 00:00:00"
9084,Roberto,112424,"1978-07-29 00:00:00"
9085,Roberto,25604,"1977-06-25 00:00:00"
9086,Roberto,282529,"1988-11-28 00:00:00"
9087,Roberto,37623,"1986-02-10 00:00:00"
9088,"Robin Gosens",518346,"1994-07-05 00:00:00"
9089,"Robin Henkens",104410,"1988-09-12 00:00:00"
9090,"Robin Huser",614951,"1998-01-24 00:00:00"
9091,"Robin Kamber",531309,"1996-02-15 00:00:00"
9092,"Robin Knoche",259296,"1992-05-22 00:00:00"
9093,"Robin Previtali",145068,"1987-06-05 00:00:00"
9094,"Robin Propper",298933,"1993-09-23 00:00:00"
9095,"Robin Quaison",279392,"1993-10-09 00:00:00"
9096,"Robin Szarka",442575,"1991-09-17 00:00:00"
9097,"Robin van Persie",30843,"1983-08-06 00:00:00"
9098,Robinho,177057,"1987-09-08 00:00:00"
9099,Robinho,33974,"1984-01-25 00:00:00"
9100,Robson,98368,"1983-07-10 00:00:00"
9101,"Rocco Quinn",41063,"1986-09-07 00:00:00"
9102,"Rocco Sabato",41387,"1982-04-19 00:00:00"
9103,"Rochdi Achenteh",40662,"1988-03-07 00:00:00"
9104,"Rocky Visconte",191631,"1990-04-22 00:00:00"
9105,"Rod Fanni",26307,"1981-12-06 00:00:00"
9106,"Roda Antar",33348,"1980-09-12 00:00:00"
9107,"Roderic Filippi",179516,"1989-02-25 00:00:00"
9108,"Roderick Miranda",181548,"1991-03-30 00:00:00"
9109,"Rodgers Kola",339260,"1989-07-04 00:00:00"
9110,Rodnei,103089,"1985-09-11 00:00:00"
9111,"Rodney Antwi",564575,"1995-11-03 00:00:00"
9112,"Rodney Sneijder",243424,"1991-03-31 00:00:00"
9113,"Rodney Strasser",161682,"1990-03-30 00:00:00"
9114,"Rodolfo Bodipo Diaz",37452,"1977-10-25 00:00:00"
9115,Rodri,196188,"1990-06-06 00:00:00"
9116,"Rodrigo Aguirre",401095,"1994-10-01 00:00:00"
9117,"Rodrigo Andres Battaglia",229803,"1991-07-12 00:00:00"
9118,"Rodrigo Antonio",164272,"1987-07-27 00:00:00"
9119,"Rodrigo Arroz",19370,"1984-03-21 00:00:00"
9120,"Rodrigo Dantas",172443,"1989-10-20 00:00:00"
9121,"Rodrigo De Paul",324578,"1994-05-24 00:00:00"
9122,"Rodrigo Defendi",38719,"1986-06-01 00:00:00"
9123,"Rodrigo Ely",244963,"1993-11-03 00:00:00"
9124,"Rodrigo Galo",164089,"1986-09-19 00:00:00"
9125,"Rodrigo Hernandez",675088,"1996-06-22 00:00:00"
9126,"Rodrigo Lacerda",26029,"1980-10-06 00:00:00"
9127,"Rodrigo Palacio",30991,"1982-02-05 00:00:00"
9128,"Rodrigo Pinho",667962,"1991-05-30 00:00:00"
9129,"Rodrigo Rojas",71324,"1988-04-09 00:00:00"
9130,"Rodrigo Silva",45311,"1983-06-15 00:00:00"
9131,"Rodrigo Taddei",27695,"1980-03-06 00:00:00"
9132,Rodrigo,193869,"1991-03-06 00:00:00"
9133,Rodrigo,289257,"1989-06-20 00:00:00"
9134,"Rodrigue Casimir Ninga",503149,"1993-05-17 00:00:00"
9135,"Rodrigues Saulo",22514,"1982-02-18 00:00:00"
9136,"Roei Dayan",14487,"1984-09-19 00:00:00"
9137,"Roel Brouwers",26588,"1981-11-28 00:00:00"
9138,"Roel van Hemert",6798,"1984-11-21 00:00:00"
9139,"Rogelio Funes Mori",190511,"1991-03-05 00:00:00"
9140,"Roger Espinoza",71844,"1986-10-25 00:00:00"
9141,"Roger Johnson",34193,"1983-04-28 00:00:00"
9142,Roger,303088,"1991-01-03 00:00:00"
9143,Roger,34675,"1985-08-10 00:00:00"
9144,"Rogerio Matias",39629,"1974-10-22 00:00:00"
9145,Rogerio,209476,"1984-09-20 00:00:00"
9146,"Rogier Meijer",45917,"1981-09-05 00:00:00"
9147,"Rogier Molhoek",26452,"1981-07-22 00:00:00"
9148,"Rok Straus",39400,"1987-03-03 00:00:00"
9149,"Roland Alberg",209373,"1990-08-06 00:00:00"
9150,"Roland Baettig",34052,"1979-07-28 00:00:00"
9151,"Roland Bergkamp",179184,"1991-04-03 00:00:00"
9152,"Roland Gigolaev",154928,"1990-01-04 00:00:00"
9153,"Roland Juhasz",38389,"1983-07-01 00:00:00"
9154,"Roland Lamah",38363,"1987-12-31 00:00:00"
9155,"Roland Linz",35679,"1981-08-09 00:00:00"
9156,"Roland Schwegler",25836,"1982-02-03 00:00:00"
9157,"Rolando Aarons",570431,"1995-11-16 00:00:00"
9158,"Rolando Bianchi",27690,"1983-02-15 00:00:00"
9159,"Rolando Mandragora",577911,"1997-06-29 00:00:00"
9160,Rolando,31300,"1985-08-31 00:00:00"
9161,"Rolf Feltscher",92024,"1990-10-06 00:00:00"
9162,"Roly Bonevacia",209361,"1991-10-08 00:00:00"
9163,"Romain Achilli",434265,"1993-02-15 00:00:00"
9164,"Romain Alessandrini",210398,"1989-04-03 00:00:00"
9165,"Romain Bregerie",94009,"1986-08-09 00:00:00"
9166,"Romain Danze",41189,"1986-07-03 00:00:00"
9167,"Romain Dessarzin",447417,"1993-11-09 00:00:00"
9168,"Romain Elie",93344,"1985-03-06 00:00:00"
9169,"Romain Genevois",93485,"1987-10-28 00:00:00"
9170,"Romain Grange",167555,"1988-07-21 00:00:00"
9171,"Romain Haghedooren",39896,"1986-09-28 00:00:00"
9172,"Romain Hamouma",179845,"1987-03-29 00:00:00"
9173,"Romain Inez",179792,"1988-04-30 00:00:00"
9174,"Romain Metannire",210429,"1990-03-28 00:00:00"
9175,"Romain Philippoteaux",420867,"1988-03-02 00:00:00"
9176,"Romain Pitau",26371,"1977-08-08 00:00:00"
9177,"Romain Poyet",33344,"1980-11-25 00:00:00"
9178,"Romain Reynaud",179783,"1983-03-02 00:00:00"
9179,"Romain Rocchi",26028,"1981-10-02 00:00:00"
9180,"Romain Saiss",292678,"1990-03-26 00:00:00"
9181,"Romain Salin",33431,"1984-07-29 00:00:00"
9182,"Romain Sartre",41221,"1982-11-12 00:00:00"
9183,"Romain Thomas",93358,"1988-06-12 00:00:00"
9184,"Roman Bednar",32570,"1983-03-26 00:00:00"
9185,"Roman Buerki",112978,"1990-11-14 00:00:00"
9186,"Roman Buess",289732,"1992-09-21 00:00:00"
9187,"Roman Ferber",578032,"1993-05-29 00:00:00"
9188,"Roman Gergel",72613,"1988-02-22 00:00:00"
9189,"Roman Golobart",212389,"1992-03-21 00:00:00"
9190,"Roman Hubnik",11027,"1984-06-06 00:00:00"
9191,"Roman Martinez",18592,"1983-03-27 00:00:00"
9192,"Roman Neustaedter",145551,"1988-02-18 00:00:00"
9193,"Roman Pavlyuchenko",40755,"1981-12-15 00:00:00"
9194,"Roman Prokoph",11263,"1985-08-06 00:00:00"
9195,"Roman Weidenfeller",27358,"1980-08-06 00:00:00"
9196,"Romano Denneboom",26520,"1981-01-29 00:00:00"
9197,"Romano Perticone",42600,"1986-08-13 00:00:00"
9198,Romaric,31014,"1983-06-04 00:00:00"
9199,"Romario Balde",554288,"1996-12-25 00:00:00"
9200,Romario,319787,"1992-06-28 00:00:00"
9201,Romario,391516,"1992-01-15 00:00:00"
9202,"Romelu Lukaku",181276,"1993-05-13 00:00:00"
9203,"Romeo Castelen",30601,"1983-05-03 00:00:00"
9204,"Romeo van Dessel",164352,"1989-04-09 00:00:00"
9205,"Romero Regales",148829,"1986-11-07 00:00:00"
9206,"Romeu Rocha",301634,"1986-02-17 00:00:00"
9207,"Romuald Peiser",33550,"1979-08-03 00:00:00"
9208,"Romulo Togni",57114,"1982-09-09 00:00:00"
9209,Romulo,178603,"1987-05-22 00:00:00"
9210,"Ron Vlaar",30602,"1985-02-16 00:00:00"
9211,"Ron-Robert Zieler",41087,"1989-02-12 00:00:00"
9212,"Ronael Pierre-Gabriel",699362,"1998-06-13 00:00:00"
9213,"Ronald Graafland",37177,"1979-04-30 00:00:00"
9214,"Ronald Vargas",52280,"1986-12-02 00:00:00"
9215,"Ronald Zubar",40022,"1985-09-20 00:00:00"
9216,Ronaldinho,30743,"1980-03-21 00:00:00"
9217,Ronaldo,182849,"1990-04-08 00:00:00"
9218,"Ronan Le Crom",33546,"1974-07-13 00:00:00"
9219,"Roni Porokara",7226,"1983-12-12 00:00:00"
9220,Roniel,554294,"1994-06-02 00:00:00"
9221,"Ronnie Reniers",161933,"1987-11-08 00:00:00"
9222,"Ronnie Schwartz",45400,"1989-08-29 00:00:00"
9223,"Ronnie Stam",26631,"1984-06-18 00:00:00"
9224,"Ronny Carlos da Silva",22434,"1983-02-25 00:00:00"
9225,"Ronny Garbuschewski",276676,"1986-02-23 00:00:00"
9226,"Ronny Marcos",331625,"1993-10-01 00:00:00"
9227,"Ronny Philp",276708,"1989-01-28 00:00:00"
9228,Ronny,40605,"1986-05-11 00:00:00"
9229,"Roque Mesa",292262,"1989-06-07 00:00:00"
9230,"Roque Santa Cruz",30646,"1981-08-16 00:00:00"
9231,"Rory Boulding",35530,"1987-03-04 00:00:00"
9232,"Rory Delap",25668,"1976-07-06 00:00:00"
9233,"Rory Fallon",25600,"1982-03-20 00:00:00"
9234,"Rory Loy",35503,"1988-03-19 00:00:00"
9235,"Rory McArdle",24701,"1987-05-01 00:00:00"
9236,"Rory McKenzie",246316,"1993-10-07 00:00:00"
9237,"Rory McKeown",277234,"1993-04-08 00:00:00"
9238,"Ross Barbour",301241,"1993-02-01 00:00:00"
9239,"Ross Barkley",215384,"1993-12-05 00:00:00"
9240,"Ross Caldwell",278541,"1993-10-26 00:00:00"
9241,"Ross Davidson",200902,"1993-10-28 00:00:00"
9242,"Ross Draper",95352,"1988-10-20 00:00:00"
9243,"Ross Forbes",121069,"1989-03-03 00:00:00"
9244,"Ross Perry",94332,"1990-02-07 00:00:00"
9245,"Ross Tokely",32659,"1979-03-08 00:00:00"
9246,"Ross Turnbull",22978,"1985-01-04 00:00:00"
9247,"Ross Wallace",38880,"1985-05-23 00:00:00"
9248,"Rossetto Michel Simplicio",150053,"1986-06-23 00:00:00"
9249,"Rostyn Griffiths",113189,"1988-03-10 00:00:00"
9250,"Rouwen Hennings",27156,"1987-08-28 00:00:00"
9251,Roversio,11778,"1984-01-17 00:00:00"
9252,"Rowan Vine",23104,"1982-09-21 00:00:00"
9253,"Rowin van Zaanen",5687,"1984-09-18 00:00:00"
9254,"Roy Beerens",39379,"1987-12-22 00:00:00"
9255,"Roy Contout",26199,"1985-02-11 00:00:00"
9256,"Roy Gelmi",638592,"1995-03-01 00:00:00"
9257,"Roy Makaay",30592,"1975-03-09 00:00:00"
9258,"Roy McBain",32664,"1974-11-07 00:00:00"
9259,"Roy O'Donovan",75696,"1985-08-10 00:00:00"
9260,"Royston Drenthe",42714,"1987-04-08 00:00:00"
9261,"Ruben Amorim",11754,"1985-01-27 00:00:00"
9262,"Ruben Andrade",281323,"1982-06-07 00:00:00"
9263,"Ruben Baraja",32761,"1975-07-11 00:00:00"
9264,"Ruben Blanco",396526,"1995-07-25 00:00:00"
9265,"Ruben Botta",168390,"1990-01-30 00:00:00"
9266,"Ruben Brigido",192306,"1991-06-23 00:00:00"
9267,"Ruben Castro",96652,"1981-06-27 00:00:00"
9268,"Ruben Duarte",358138,"1995-10-18 00:00:00"
9269,"Ruben Fernandes",164323,"1986-05-06 00:00:00"
9270,"Ruben Ferreira",242892,"1990-02-17 00:00:00"
9271,"Ruben Garcia",384413,"1993-07-14 00:00:00"
9272,"Ruben Jurado",289178,"1986-04-25 00:00:00"
9273,"Ruben Ligeon",257828,"1992-05-24 00:00:00"
9274,"Ruben Lima",164472,"1989-10-03 00:00:00"
9275,"Ruben Loftus-Cheek",604982,"1996-01-23 00:00:00"
9276,"Ruben Martin Pulido",33805,"1979-02-02 00:00:00"
9277,"Ruben Micael",150045,"1986-08-19 00:00:00"
9278,"Ruben Neves",534684,"1997-03-13 00:00:00"
9279,"Ruben Olivera",39537,"1983-05-04 00:00:00"
9280,"Ruben Palazuelos",70969,"1983-04-11 00:00:00"
9281,"Ruben Pardo",282678,"1992-10-22 00:00:00"
9282,"Ruben Perez",2805,"1989-04-26 00:00:00"
9283,"Ruben Pinto",191774,"1992-04-24 00:00:00"
9284,"Ruben Ribeiro",97512,"1987-08-01 00:00:00"
9285,"Ruben Rochina",213711,"1991-03-23 00:00:00"
9286,"Ruben Schaken",45860,"1982-04-03 00:00:00"
9287,"Ruben Semedo",489013,"1994-04-04 00:00:00"
9288,"Ruben Suarez",74734,"1979-02-19 00:00:00"
9289,"Ruben Vezo",318526,"1994-04-25 00:00:00"
9290,Ruben,33607,"1982-01-29 00:00:00"
9291,Ruben,37656,"1984-06-22 00:00:00"
9292,"Rubin Okotie",45256,"1987-06-06 00:00:00"
9293,Rubinho,42702,"1982-08-04 00:00:00"
9294,"Rubio Rubin",570980,"1996-03-01 00:00:00"
9295,Ruca,280972,"1990-09-11 00:00:00"
9296,"Rudolf Skacel",34945,"1979-07-17 00:00:00"
9297,"Rudolf Urban",12310,"1980-03-01 00:00:00"
9298,"Rudy Gestede",107415,"1988-10-10 00:00:00"
9299,"Rudy Haddad",33448,"1985-02-05 00:00:00"
9300,"Rudy Mater",41315,"1980-10-13 00:00:00"
9301,"Rudy Riou",11336,"1980-01-22 00:00:00"
9302,"Rudy Saintini",149367,"1987-05-02 00:00:00"
9303,Rudy,277766,"1989-01-05 00:00:00"
9304,"Ruediger Kauf",27462,"1975-03-01 00:00:00"
9305,"Rui Baiao,22",11788,"1980-09-04 00:00:00"
9306,"Rui Borges",22134,"1973-12-14 00:00:00"
9307,"Rui Correia",500618,"1990-08-23 00:00:00"
9308,"Rui Duarte",26853,"1978-06-19 00:00:00"
9309,"Rui Fonte",159598,"1990-04-23 00:00:00"
9310,"Rui Miguel",148974,"1984-01-30 00:00:00"
9311,"Rui Miguel",28461,"1983-11-15 00:00:00"
9312,"Rui Nereu",25993,"1986-02-04 00:00:00"
9313,"Rui Patricio",40604,"1988-02-15 00:00:00"
